# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
14	non-ambiguous solution	fusion	PF17917 PF17921 PF00665	PF17917 + PF17921 PF00665
14	non-ambiguous solution	fusion	PF17917 PF17921 PF00665	PF17917 PF17921 + PF00665
14	non-ambiguous solution	terminal loss	PF00009 PF03144 PF14492	PF00009 PF03144 PF14492 PF00679
14	non-ambiguous solution	terminal loss	PF00009 PF03144 PF14492	PF00009 PF03144 PF14492 PF03764 PF00679
14	non-ambiguous solution	terminal loss	PF00108	PF00108 PF02803
14	non-ambiguous solution	terminal loss	PF00108	PF00108 PF02803 PF02036
14	non-ambiguous solution	terminal loss	PF00108	PF00108 PF02803 PF05768
14	non-ambiguous solution	terminal loss	PF00289	PF00289 PF02786 PF02785 PF00364
14	non-ambiguous solution	terminal loss	PF00289	PF00289 PF02786 PF02785 PF00364 PF08326 PF01039
14	non-ambiguous solution	terminal loss	PF00289 PF02786 PF02785	PF00289 PF02786 PF02785 PF00364
14	non-ambiguous solution	terminal loss	PF00289 PF02786 PF02785	PF00289 PF02786 PF02785 PF00364 PF08326 PF01039
14	non-ambiguous solution	terminal loss	PF00493 PF17855	PF12619 PF14551 PF17207 PF00493 PF17855
14	non-ambiguous solution	terminal loss	PF00493 PF17855	PF14551 PF17207 PF00493 PF17855
14	non-ambiguous solution	terminal loss	PF00493 PF17855	PF17207 PF00493 PF17855
14	non-ambiguous solution	terminal loss	PF00616	PF00017 PF00018 PF00017 PF00169 PF00168 PF00616
14	non-ambiguous solution	terminal loss	PF00616	PF00616 PF13716
14	non-ambiguous solution	terminal loss	PF00794 PF00792 PF00613 PF00454	PF00794 PF00792 PF00613 PF00454 PF00787 PF00168
14	non-ambiguous solution	terminal loss	PF00794 PF00792 PF00613 PF00454	PF02192 PF00794 PF00792 PF00613 PF00454
14	non-ambiguous solution	terminal loss	PF01369 PF09324	PF16213 PF01369 PF09324
14	non-ambiguous solution	terminal loss	PF01369 PF09324	PF16213 PF12783 PF01369 PF09324
14	non-ambiguous solution	terminal loss	PF01409	PF01409 PF03147
14	non-ambiguous solution	terminal loss	PF01409	PF18552 PF18553 PF18554 PF01409
14	non-ambiguous solution	terminal loss	PF01562 PF01421	PF01562 PF01421 PF00200 PF08516
14	non-ambiguous solution	terminal loss	PF01562 PF01421	PF01562 PF01421 PF17771
14	non-ambiguous solution	terminal loss	PF01562 PF01421	PF01562 PF01421 PF17771 PF00090 PF05986 PF19030
14	non-ambiguous solution	terminal loss	PF01798	PF01798 PF09785
14	non-ambiguous solution	terminal loss	PF01798	PF08156 PF01798
14	non-ambiguous solution	terminal loss	PF01853	PF01530 PF17772 PF01853
14	non-ambiguous solution	terminal loss	PF01853	PF11717 PF17772 PF01853
14	non-ambiguous solution	terminal loss	PF01853	PF17772 PF01853
14	non-ambiguous solution	terminal loss	PF03446	PF03446 PF00393
14	non-ambiguous solution	terminal loss	PF03446	PF03446 PF14833
14	non-ambiguous solution	terminal loss	PF07703 PF00207 PF07678 PF07677	PF01835 PF17791 PF07703 PF00207 PF07678 PF07677
14	non-ambiguous solution	terminal loss	PF07703 PF00207 PF07678 PF07677	PF01835 PF17791 PF17789 PF07703 PF00207 PF07678 PF07677
14	non-ambiguous solution	terminal loss	PF10475	PF10475 PF07928
14	non-ambiguous solution	terminal loss	PF10475	PF10475 PF10474
14	non-ambiguous solution	terminal loss	PF11817	PF11817 PF07919
14	non-ambiguous solution	terminal loss	PF11817	PF11817 PF12584
14	non-ambiguous solution	terminal loss	PF12130	PF00307 PF00412 PF12130
14	non-ambiguous solution	terminal loss	PF12130	PF10358 PF00307 PF12130
14	non-ambiguous solution	terminal loss	PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199	PF08385 PF08393 PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199
14	non-ambiguous solution	terminal loss	PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199	PF08393 PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199
14	non-ambiguous solution	terminal loss	PF13414	PF04049 PF13414
14	non-ambiguous solution	terminal loss	PF13414	PF13414 PF13181 PF13877
14	non-ambiguous solution	terminal loss	PF13414	PF13414 PF13431 PF13374
14	non-ambiguous solution	terminal loss	PF14551 PF17207 PF00493	PF14551 PF17207 PF00493 PF17855
14	non-ambiguous solution	terminal loss	PF14551 PF17207 PF00493	PF14551 PF17207 PF00493 PF17855 PF18263
14	non-ambiguous solution	terminal loss	PF15787	PF15787 PF14844 PF02138 PF00400 PF01363
14	non-ambiguous solution	terminal loss	PF15787	PF15787 PF16057
14	non-ambiguous solution	terminal loss	PF16457	PF11841 PF04727 PF16457
14	non-ambiguous solution	terminal loss	PF16457	PF16457 PF09279 PF00388 PF00387 PF00168
15	exact solution	fission	PF00017 | PF08416	PF00017 PF08416
15	exact solution	fission	PF00069 | PF02149	PF00069 PF02149
15	exact solution	fission	PF00069 | PF08609	PF00069 PF08609
15	exact solution	fission	PF00076 PF01805 PF04818 | PF08312	PF00076 PF01805 PF04818 PF08312
15	exact solution	fission	PF00179 | PF01200	PF00179 PF01200
15	exact solution	fission	PF00225 | PF16540	PF00225 PF16540
15	exact solution	fission	PF00226 | PF05207	PF00226 PF05207
15	exact solution	fission	PF00307 | PF00435 PF00018 PF00435 PF15410	PF00307 PF00435 PF00018 PF00435 PF15410
15	exact solution	fission	PF00394 | PF07731	PF00394 PF07731
15	exact solution	fission	PF00400 | PF08149	PF00400 PF08149
15	exact solution	fission	PF00629 PF12810 | PF07714	PF00629 PF12810 PF07714
15	exact solution	fission	PF00675 PF05193 PF08367 | PF13679	PF00675 PF05193 PF08367 PF13679
15	exact solution	fission	PF00675 PF05193 PF16187 | PF05193	PF00675 PF05193 PF16187 PF05193
15	exact solution	fission	PF00688 | PF00019	PF00688 PF00019
15	exact solution	fission	PF00804 | PF05739	PF00804 PF05739
15	exact solution	fission	PF01247 | PF00622	PF01247 PF00622
15	exact solution	fission	PF01624 | PF05188 PF05192 PF00488	PF01624 PF05188 PF05192 PF00488
15	exact solution	fission	PF01715 | PF12171	PF01715 PF12171
15	exact solution	fission	PF02170 | PF02171	PF02170 PF02171
15	exact solution	fission	PF02197 | PF00027	PF02197 PF00027
15	exact solution	fission	PF04055 PF06463 | PF01967	PF04055 PF06463 PF01967
15	exact solution	fission	PF04677 | PF04676	PF04677 PF04676
15	exact solution	fission	PF04707 | PF03765 PF00650	PF04707 PF03765 PF00650
15	exact solution	fission	PF06367 | PF02181	PF06367 PF02181
15	exact solution	fission	PF06743 PF08368 | PF08373	PF06743 PF08368 PF08373
15	exact solution	fission	PF07690 | PF10199	PF07690 PF10199
15	exact solution	fission	PF07732 PF00394 | PF07731	PF07732 PF00394 PF07731
15	exact solution	fission	PF08246 | PF00112	PF08246 PF00112
15	exact solution	fission	PF08610 | PF08259	PF08610 PF08259
15	exact solution	fission	PF08880 | PF07529 PF07533 PF00176 PF00271 PF14619 PF00439	PF08880 PF07529 PF07533 PF00176 PF00271 PF14619 PF00439
15	exact solution	fission	PF09782 | PF01138 PF03725	PF09782 PF01138 PF03725
15	exact solution	fission	PF09791 | PF00970 PF00175	PF09791 PF00970 PF00175
15	exact solution	fission	PF12937 PF05048 PF13229 | PF02207	PF12937 PF05048 PF13229 PF02207
15	exact solution	fission	PF13855 PF13306 | PF13855	PF13855 PF13306 PF13855
15	exact solution	fission	PF13927 | PF13895 PF07679 PF13927 PF00041	PF13927 PF13895 PF07679 PF13927 PF00041
15	exact solution	fission	PF17814 | PF00400	PF17814 PF00400
15	exact solution	fission	PF17981 | PF00176 PF00271	PF17981 PF00176 PF00271
15	exact solution	fission	PF19036 PF19037 | PF19038	PF19036 PF19037 PF19038
15	exact solution	fusion	PF00005 PF00664 PF00005 PF00664 PF00005	PF00005 + PF00664 PF00005 PF00664 PF00005
15	exact solution	fusion	PF00005 PF12698 PF00025	PF00005 PF12698 + PF00025
15	exact solution	fusion	PF00023 PF12796 PF13637	PF00023 + PF12796 PF13637
15	exact solution	fusion	PF00023 PF12796 PF13637 PF12796	PF00023 + PF12796 PF13637 PF12796
15	exact solution	fusion	PF00023 PF13857	PF00023 + PF13857
15	exact solution	fusion	PF00046 PF03798	PF00046 + PF03798
15	exact solution	fusion	PF00047 PF00041	PF00047 + PF00041
15	exact solution	fusion	PF00057 PF00084	PF00057 + PF00084
15	exact solution	fusion	PF00057 PF00089 PF00057	PF00057 PF00089 + PF00057
15	exact solution	fusion	PF00063 PF06017 PF00018	PF00063 PF06017 + PF00018
15	exact solution	fusion	PF00069 PF10409	PF00069 + PF10409
15	exact solution	fusion	PF00071 PF01585	PF00071 + PF01585
15	exact solution	fusion	PF00071 PF03635	PF00071 + PF03635
15	exact solution	fusion	PF00076 PF00856	PF00076 + PF00856
15	exact solution	fusion	PF00078 PF00075	PF00078 + PF00075
15	exact solution	fusion	PF00078 PF00241	PF00078 + PF00241
15	exact solution	fusion	PF00078 PF07679 PF13927	PF00078 + PF07679 PF13927
15	exact solution	fusion	PF00078 PF15996	PF00078 + PF15996
15	exact solution	fusion	PF00078 PF16077	PF00078 + PF16077
15	exact solution	fusion	PF00078 PF17919 PF00665	PF00078 PF17919 + PF00665
15	exact solution	fusion	PF00078 PF17919 PF17921 PF12259	PF00078 PF17919 PF17921 + PF12259
15	exact solution	fusion	PF00084 PF00092	PF00084 + PF00092
15	exact solution	fusion	PF00095 PF00084	PF00095 + PF00084
15	exact solution	fusion	PF00096 PF00078	PF00096 + PF00078
15	exact solution	fusion	PF00096 PF12874 PF13894 PF00096	PF00096 PF12874 + PF13894 PF00096
15	exact solution	fusion	PF00096 PF12874 PF13912 PF00096 PF13894 PF00096	PF00096 PF12874 PF13912 PF00096 + PF13894 PF00096
15	exact solution	fusion	PF00096 PF13912 PF12874	PF00096 PF13912 + PF12874
15	exact solution	fusion	PF00096 PF13912 PF13894 PF00096 PF13912 PF00096	PF00096 PF13912 PF13894 PF00096 + PF13912 PF00096
15	exact solution	fusion	PF00096 PF16622	PF00096 + PF16622
15	exact solution	fusion	PF00100 PF01496	PF00100 + PF01496
15	exact solution	fusion	PF00109 PF02801 PF16197 PF00698 PF14765 PF00107 PF08659 PF00550 PF00975 PF09398	PF00109 PF02801 PF16197 PF00698 PF14765 PF00107 PF08659 PF00550 PF00975 + PF09398
15	exact solution	fusion	PF00109 PF02801 PF16197 PF00698 PF14765 PF00975	PF00109 PF02801 PF16197 PF00698 PF14765 + PF00975
15	exact solution	fusion	PF00111 PF01799 PF00941 PF03450 PF01315 PF02738	PF00111 + PF01799 PF00941 PF03450 PF01315 PF02738
15	exact solution	fusion	PF00130 PF00780	PF00130 + PF00780
15	exact solution	fusion	PF00135 PF02223	PF00135 + PF02223
15	exact solution	fusion	PF00153 PF00330 PF00694	PF00153 + PF00330 PF00694
15	exact solution	fusion	PF00160 PF00076	PF00160 + PF00076
15	exact solution	fusion	PF00169 PF00618 PF00617	PF00169 + PF00618 PF00617
15	exact solution	fusion	PF00173 PF00970 PF00175	PF00173 + PF00970 PF00175
15	exact solution	fusion	PF00173 PF04116	PF00173 + PF04116
15	exact solution	fusion	PF00240 PF01428	PF00240 + PF01428
15	exact solution	fusion	PF00244 PF04258	PF00244 + PF04258
15	exact solution	fusion	PF00254 PF00515	PF00254 + PF00515
15	exact solution	fusion	PF00307 PF00435 PF15410	PF00307 + PF00435 PF15410
15	exact solution	fusion	PF00378 PF00654 PF00571	PF00378 + PF00654 PF00571
15	exact solution	fusion	PF00379 PF01391	PF00379 + PF01391
15	exact solution	fusion	PF00385 PF05033 PF00856	PF00385 + PF05033 PF00856
15	exact solution	fusion	PF00385 PF17218	PF00385 + PF17218
15	exact solution	fusion	PF00400 PF04564	PF00400 + PF04564
15	exact solution	fusion	PF00412 PF00880 PF14604	PF00412 + PF00880 PF14604
15	exact solution	fusion	PF00431 PF00390 PF03949	PF00431 + PF00390 PF03949
15	exact solution	fusion	PF00474 PF01773 PF07670 PF07662	PF00474 + PF01773 PF07670 PF07662
15	exact solution	fusion	PF00481 PF07145	PF00481 + PF07145
15	exact solution	fusion	PF00483 PF00132 PF02020	PF00483 PF00132 + PF02020
15	exact solution	fusion	PF00498 PF00097	PF00498 + PF00097
15	exact solution	fusion	PF00520 PF11933 PF00520 PF06512 PF00520 PF08016	PF00520 PF11933 PF00520 PF06512 PF00520 + PF08016
15	exact solution	fusion	PF00554 PF16179 PF00078	PF00554 PF16179 + PF00078
15	exact solution	fusion	PF00595 PF09128 PF00130	PF00595 + PF09128 PF00130
15	exact solution	fusion	PF00611 PF00018 PF14604	PF00611 PF00018 + PF14604
15	exact solution	fusion	PF00615 PF00069 PF00169	PF00615 PF00069 + PF00169
15	exact solution	fusion	PF00617 PF00169	PF00617 + PF00169
15	exact solution	fusion	PF00642 PF14608	PF00642 + PF14608
15	exact solution	fusion	PF00643 PF00567	PF00643 + PF00567
15	exact solution	fusion	PF00646 PF13516	PF00646 + PF13516
15	exact solution	fusion	PF00648 PF01067 PF00168	PF00648 PF01067 + PF00168
15	exact solution	fusion	PF00651 PF00046	PF00651 + PF00046
15	exact solution	fusion	PF00651 PF00505	PF00651 + PF00505
15	exact solution	fusion	PF00665 PF18701	PF00665 + PF18701
15	exact solution	fusion	PF00779 PF00018 PF00017 PF07714	PF00779 + PF00018 PF00017 PF07714
15	exact solution	fusion	PF00787 PF07714	PF00787 + PF07714
15	exact solution	fusion	PF00788 PF08947 PF00017	PF00788 + PF08947 PF00017
15	exact solution	fusion	PF00795 PF02540	PF00795 + PF02540
15	exact solution	fusion	PF00849 PF00133 PF08264	PF00849 + PF00133 PF08264
15	exact solution	fusion	PF00855 PF03446 PF14833	PF00855 + PF03446 PF14833
15	exact solution	fusion	PF00855 PF11467	PF00855 + PF11467
15	exact solution	fusion	PF00888 PF08672	PF00888 + PF08672
15	exact solution	fusion	PF01064 PF07714	PF01064 + PF07714
15	exact solution	fusion	PF01094 PF00060	PF01094 + PF00060
15	exact solution	fusion	PF01111 PF03876 PF00575	PF01111 + PF03876 PF00575
15	exact solution	fusion	PF01207 PF00035	PF01207 + PF00035
15	exact solution	fusion	PF01347 PF00094	PF01347 + PF00094
15	exact solution	fusion	PF01359 PF12796 PF00023	PF01359 + PF12796 PF00023
15	exact solution	fusion	PF01363 PF11464	PF01363 + PF11464
15	exact solution	fusion	PF01388 PF02257	PF01388 + PF02257
15	exact solution	fusion	PF01422 PF01424	PF01422 + PF01424
15	exact solution	fusion	PF01448 PF03154	PF01448 + PF03154
15	exact solution	fusion	PF01476 PF07534	PF01476 + PF07534
15	exact solution	fusion	PF01585 PF00076	PF01585 + PF00076
15	exact solution	fusion	PF01652 PF18359 PF18358 PF01429 PF05033 PF00856	PF01652 + PF18359 PF18358 PF01429 PF05033 PF00856
15	exact solution	fusion	PF01699 PF16494 PF03160 PF01699	PF01699 PF16494 PF03160 + PF01699
15	exact solution	fusion	PF01974 PF08079 PF00327	PF01974 + PF08079 PF00327
15	exact solution	fusion	PF02755 PF02037	PF02755 + PF02037
15	exact solution	fusion	PF02759 PF00640	PF02759 + PF00640
15	exact solution	fusion	PF02776 PF00205 PF02775 PF00176 PF00271	PF02776 PF00205 PF02775 + PF00176 PF00271
15	exact solution	fusion	PF03114 PF14604	PF03114 + PF14604
15	exact solution	fusion	PF03184 PF00008	PF03184 + PF00008
15	exact solution	fusion	PF03184 PF00782	PF03184 + PF00782
15	exact solution	fusion	PF03221 PF00096	PF03221 + PF00096
15	exact solution	fusion	PF03372 PF00096	PF03372 + PF00096
15	exact solution	fusion	PF03451 PF00400 PF12894	PF03451 PF00400 + PF12894
15	exact solution	fusion	PF03567 PF00106	PF03567 + PF00106
15	exact solution	fusion	PF04006 PF00644	PF04006 + PF00644
15	exact solution	fusion	PF04218 PF00651	PF04218 + PF00651
15	exact solution	fusion	PF04434 PF00069	PF04434 + PF00069
15	exact solution	fusion	PF04818 PF11526	PF04818 + PF11526
15	exact solution	fusion	PF04923 PF00640 PF11830 PF00566	PF04923 + PF00640 PF11830 PF00566
15	exact solution	fusion	PF05485 PF00536	PF05485 + PF00536
15	exact solution	fusion	PF05485 PF01429	PF05485 + PF01429
15	exact solution	fusion	PF05485 PF07776 PF00096 PF13912	PF05485 + PF07776 PF00096 PF13912
15	exact solution	fusion	PF05485 PF12017	PF05485 + PF12017
15	exact solution	fusion	PF05729 PF00013 PF09005	PF05729 + PF00013 PF09005
15	exact solution	fusion	PF05729 PF12796	PF05729 + PF12796
15	exact solution	fusion	PF05729 PF12796 PF13857	PF05729 + PF12796 PF13857
15	exact solution	fusion	PF06151 PF00098	PF06151 + PF00098
15	exact solution	fusion	PF06565 PF00334	PF06565 + PF00334
15	exact solution	fusion	PF06602 PF00828	PF06602 + PF00828
15	exact solution	fusion	PF07502 PF00057	PF07502 + PF00057
15	exact solution	fusion	PF07679 PF00047	PF07679 + PF00047
15	exact solution	fusion	PF07679 PF00057	PF07679 + PF00057
15	exact solution	fusion	PF07679 PF00704	PF07679 + PF00704
15	exact solution	fusion	PF07679 PF01682 PF00041 PF01682 PF00041 PF01682 PF00041 PF13927 PF01682 PF00041	PF07679 + PF01682 PF00041 PF01682 PF00041 PF01682 PF00041 PF13927 PF01682 PF00041
15	exact solution	fusion	PF07686 PF07679 PF13927 PF00041	PF07686 + PF07679 PF13927 PF00041
15	exact solution	fusion	PF07686 PF13927 PF08205 PF13927	PF07686 PF13927 + PF08205 PF13927
15	exact solution	fusion	PF07690 PF12832	PF07690 + PF12832
15	exact solution	fusion	PF07728 PF00092	PF07728 + PF00092
15	exact solution	fusion	PF07776 PF00096 PF07776	PF07776 PF00096 + PF07776
15	exact solution	fusion	PF07776 PF13894 PF00096 PF13912 PF00096	PF07776 PF13894 PF00096 + PF13912 PF00096
15	exact solution	fusion	PF07776 PF13912 PF00096	PF07776 + PF13912 PF00096
15	exact solution	fusion	PF08766 PF00782	PF08766 + PF00782
15	exact solution	fusion	PF08773 PF00112	PF08773 + PF00112
15	exact solution	fusion	PF10265 PF08271 PF00382	PF10265 + PF08271 PF00382
15	exact solution	fusion	PF10294 PF00397	PF10294 + PF00397
15	exact solution	fusion	PF10374 PF10373 PF13638	PF10374 PF10373 + PF13638
15	exact solution	fusion	PF10409 PF00017 PF08416	PF10409 + PF00017 PF08416
15	exact solution	fusion	PF10513 PF13831 PF13832 PF00439 PF00855	PF10513 PF13831 PF13832 + PF00439 PF00855
15	exact solution	fusion	PF10545 PF10363 PF10304	PF10545 + PF10363 PF10304
15	exact solution	fusion	PF12017 PF00076 PF00098	PF12017 + PF00076 PF00098
15	exact solution	fusion	PF12171 PF00096	PF12171 + PF00096
15	exact solution	fusion	PF12796 PF00023 PF07724 PF10431	PF12796 PF00023 + PF07724 PF10431
15	exact solution	fusion	PF12796 PF13181	PF12796 + PF13181
15	exact solution	fusion	PF12796 PF13606 PF00023	PF12796 PF13606 + PF00023
15	exact solution	fusion	PF12796 PF13606 PF12796 PF00520	PF12796 PF13606 + PF12796 PF00520
15	exact solution	fusion	PF12796 PF13606 PF12796 PF13637	PF12796 PF13606 + PF12796 PF13637
15	exact solution	fusion	PF12796 PF13637 PF00520	PF12796 PF13637 + PF00520
15	exact solution	fusion	PF12796 PF13637 PF01237	PF12796 PF13637 + PF01237
15	exact solution	fusion	PF12796 PF13637 PF12796 PF00023 PF12796	PF12796 PF13637 + PF12796 PF00023 PF12796
15	exact solution	fusion	PF12796 PF13637 PF12796 PF07693	PF12796 PF13637 + PF12796 PF07693
15	exact solution	fusion	PF12796 PF13857 PF00536	PF12796 PF13857 + PF00536
15	exact solution	fusion	PF12799 PF03372	PF12799 + PF03372
15	exact solution	fusion	PF13181 PF13432	PF13181 + PF13432
15	exact solution	fusion	PF13405 PF13202	PF13405 + PF13202
15	exact solution	fusion	PF13424 PF13181	PF13424 + PF13181
15	exact solution	fusion	PF13499 PF00307	PF13499 + PF00307
15	exact solution	fusion	PF13499 PF13405	PF13499 + PF13405
15	exact solution	fusion	PF13516 PF13855 PF00560	PF13516 + PF13855 PF00560
